,category_code,status,country_code,state_code,region,city,funded_year,raised_amount_usd
1,26,1,18,33,298,691,2012.0," 1,750,000 "
2,26,1,18,33,298,691,2012.0," 1,750,000 "
3,26,1,18,33,298,691,2012.0," 1,750,000 "
4,26,1,18,33,298,691,2012.0," 1,750,000 "
5,26,1,18,33,298,691,2012.0," 1,750,000 "
9,1,0,18,3,377,656,2013.0," 1,700,000 "
13,34,0,18,36,348,501,2011.0," 40,000 "
19,42,1,18,3,377,909,2010.0," 15,000 "
20,42,1,18,3,377,909,2011.0," 2,520,000 "
21,42,1,18,3,377,909,2011.0," 2,520,000 "
22,42,1,18,3,377,909,2010.0," 15,000 "
23,42,1,18,3,377,909,2011.0," 2,520,000 "
24,42,1,18,3,377,909,2011.0," 2,520,000 "
25,42,1,18,3,377,909,2011.0," 2,520,000 "
26,42,1,18,3,377,909,2011.0," 2,520,000 "
27,42,1,18,3,377,909,2011.0," 2,520,000 "
28,42,1,18,3,377,909,2011.0," 2,520,000 "
33,1,1,18,3,377,909,2011.0," 750,000 "
34,1,1,18,3,377,909,2011.0," 750,000 "
35,1,1,18,3,377,909,2011.0," 500,000 "
36,1,1,18,3,377,909,2011.0," 750,000 "
37,38,0,18,33,298,691,2010.0," 35,000,000 "
47,9,0,18,0,193,444,2011.0," 1,800,000 "
51,38,0,18,38,353,822,2012.0," 55,000 "
52,38,0,18,38,353,822,2012.0," 14,000 "
53,38,0,18,38,353,822,2013.0," 45,000 "
54,38,0,18,38,353,822,2013.0," 500,000 "
55,38,0,18,38,353,822,2013.0," 150,000 "
56,38,0,18,38,353,822,2014.0," 30,000 "
57,38,0,18,38,353,822,2012.0," 55,000 "
66,19,0,18,18,52,81,2010.0," 20,000,000 "
67,19,0,18,18,52,81,2013.0," 15,000,000 "
68,19,0,18,18,52,81,2013.0," 15,000,000 "
69,19,0,18,18,52,81,2010.0," 5,150,000 "
70,19,0,18,18,52,81,2010.0," 20,000,000 "
71,19,0,18,18,52,81,2008.0," 12,400,000 "
72,19,0,18,18,52,81,2010.0," 6,000,000 "
73,19,0,18,18,52,81,2013.0," 15,000,000 "
74,19,0,18,18,52,81,2010.0," 5,150,000 "
75,19,0,18,18,52,81,2010.0," 20,000,000 "
76,19,0,18,18,52,81,2008.0," 12,400,000 "
77,19,0,18,18,52,81,2010.0," 6,000,000 "
78,19,0,18,18,52,81,2013.0," 15,000,000 "
79,19,0,18,18,52,81,2011.0," 3,000,000 "
80,19,0,18,18,52,81,2013.0," 15,000,000 "
81,19,0,18,18,52,81,2010.0," 20,000,000 "
82,19,0,18,18,52,81,2010.0," 6,000,000 "
83,19,0,18,18,52,81,2013.0," 2,500,000 "
86,0,0,18,3,377,909,2011.0," 2,500,000 "
87,0,0,18,3,377,909,2009.0," 3,000,000 "
88,0,0,18,3,377,909,2011.0," 2,500,000 "
89,0,0,18,3,377,909,2009.0," 3,000,000 "
90,0,0,18,3,377,909,2011.0," 2,500,000 "
91,0,0,18,3,377,909,2011.0," 2,500,000 "
92,0,0,18,3,231,933,2010.0," 500,000 "
95,38,0,18,3,377,909,2013.0," 1,000,000 "
96,38,0,18,3,377,909,2013.0," 1,000,000 "
97,38,0,18,3,377,909,2013.0," 1,000,000 "
98,38,0,18,3,377,909,2013.0," 1,000,000 "
99,38,0,18,3,377,909,2013.0," 1,000,000 "
100,38,0,18,3,377,909,2013.0," 1,000,000 "
101,38,0,18,3,377,909,2013.0," 1,000,000 "
102,38,0,18,3,377,909,2013.0," 1,000,000 "
103,38,0,18,3,377,909,2013.0," 1,000,000 "
104,38,1,18,18,52,81,2002.0," 14,000,000 "
127,37,0,18,29,174,401,2013.0," 500,000 "
128,37,0,18,29,174,401,2013.0," 500,000 "
133,7,0,18,33,298,691,2014.0," 15,000,000 "
135,7,0,18,33,298,691,2012.0," 42,000,000 "
136,7,0,18,33,298,691,2012.0," 42,000,000 "
137,7,0,18,33,298,691,2012.0," 42,000,000 "
139,7,0,18,47,431,939,2012.0," 750,000 "
140,9,0,18,3,377,915,2013.0," 1,000,000 "
143,3,0,18,19,464,862,2012.0," 150,000 "
144,26,0,18,9,15,47,2013.0," 26,000,000 "
145,26,0,18,9,15,47,2010.0," 2,500,000 "
146,26,0,18,9,15,47,2013.0," 26,000,000 "
147,26,0,18,9,15,47,2010.0," 2,500,000 "
148,26,0,18,9,15,47,2013.0," 26,000,000 "
149,26,0,18,9,15,47,2010.0," 2,500,000 "
150,26,0,18,9,15,47,2013.0," 26,000,000 "
151,26,0,18,9,15,47,2010.0," 2,500,000 "
156,7,0,18,33,298,691,2010.0," 2,000,000 "
157,7,0,18,33,298,691,2009.0," 800,000 "
158,7,0,18,33,298,691,2010.0," 2,000,000 "
159,7,0,18,33,298,691,2009.0," 800,000 "
160,7,0,18,33,298,691,2009.0," 800,000 "
161,7,0,18,33,298,691,2010.0," 2,000,000 "
162,7,0,18,33,298,691,2010.0," 2,000,000 "
163,7,0,18,33,298,691,2009.0," 800,000 "
164,7,0,18,33,298,691,2009.0," 800,000 "
165,7,0,18,33,298,691,2010.0," 2,000,000 "
166,7,0,18,33,298,691,2009.0," 800,000 "
167,7,0,18,33,298,691,2010.0," 2,000,000 "
168,7,0,18,33,298,691,2009.0," 800,000 "
169,7,0,18,33,298,691,2010.0," 2,000,000 "
170,7,0,18,33,298,691,2009.0," 800,000 "
171,7,0,18,33,298,691,2010.0," 2,000,000 "
172,7,0,18,33,298,691,2009.0," 800,000 "
181,3,0,18,3,377,656,2007.0," 9,000,000 "
182,3,0,18,3,377,656,2007.0," 9,000,000 "
183,3,0,18,3,377,656,2009.0," 12,600,000 "
184,3,0,18,3,377,656,2010.0," 22,000,000 "
185,3,0,18,3,377,656,2012.0," 57,949,900 "
186,3,0,18,3,377,656,2010.0," 22,000,000 "
187,3,0,18,3,377,656,2011.0," 9,000,000 "
188,3,0,18,3,377,656,2007.0," 9,000,000 "
189,3,0,18,3,377,656,2012.0," 57,949,900 "
190,3,0,18,3,377,656,2007.0," 9,000,000 "
191,3,0,18,3,377,656,2010.0," 22,000,000 "
192,3,0,18,3,377,656,2012.0," 57,949,900 "
193,3,0,18,3,377,656,2012.0," 57,949,900 "
194,3,0,18,3,377,656,2009.0," 12,600,000 "
195,3,0,18,3,377,656,2012.0," 57,949,900 "
196,3,0,18,3,377,656,2012.0," 57,949,900 "
204,14,0,18,33,298,691,2012.0," 600,000 "
205,14,0,18,33,298,691,2012.0," 600,000 "
215,7,0,18,4,109,126,2012.0," 118,000 "
233,38,1,18,11,76,181,2005.0," 85,000,000 "
234,9,0,18,46,400,951,2013.0," 23,000,000 "
235,9,0,18,46,400,951,2013.0," 23,000,000 "
237,21,0,18,13,83,943,2007.0," 939,000 "
239,8,0,18,19,464,505,2011.0," 32,500,000 "
240,8,0,18,19,464,505,2012.0," 26,000,000 "
241,8,0,18,19,464,505,2013.0," 5,100,000 "
242,8,0,18,19,464,505,2009.0," 10,000,000 "
243,8,0,18,19,464,505,2010.0," 20,000,000 "
244,8,0,18,19,464,505,2011.0," 32,500,000 "
245,8,0,18,19,464,505,2012.0," 26,000,000 "
246,8,0,18,19,464,505,2010.0," 20,000,000 "
247,8,0,18,19,464,505,2011.0," 32,500,000 "
248,8,0,18,19,464,505,2012.0," 26,000,000 "
249,8,0,18,19,464,505,2013.0," 5,100,000 "
250,8,0,18,19,464,505,2012.0," 26,000,000 "
251,8,0,18,19,464,505,2009.0," 10,000,000 "
252,8,0,18,19,464,505,2010.0," 20,000,000 "
253,8,0,18,19,464,505,2011.0," 32,500,000 "
254,8,0,18,19,464,505,2012.0," 26,000,000 "
255,8,0,18,19,464,505,2011.0," 32,500,000 "
256,8,0,18,19,464,505,2012.0," 26,000,000 "
257,8,0,18,19,464,505,2009.0," 10,000,000 "
258,8,0,18,19,464,505,2010.0," 20,000,000 "
259,8,0,18,19,464,505,2011.0," 32,500,000 "
260,8,0,18,19,464,505,2012.0," 26,000,000 "
261,8,0,18,19,464,505,2013.0," 5,100,000 "
265,3,0,18,3,377,605,2009.0," 30,000,000 "
266,3,0,18,3,377,605,2012.0," 20,000,000 "
267,3,0,18,3,377,605,2013.0," 20,000,000 "
268,3,0,18,3,377,605,2012.0," 8,089,000 "
269,3,0,18,3,377,605,2009.0," 30,000,000 "
270,3,0,18,3,377,605,2012.0," 20,000,000 "
271,3,0,18,3,377,605,2013.0," 20,000,000 "
272,3,0,18,3,377,605,2012.0," 8,089,000 "
273,3,0,18,3,377,605,2009.0," 30,000,000 "
274,38,0,18,30,298,213,2013.0," 25,000 "
275,0,0,18,33,298,691,2009.0," 750,000 "
276,0,0,18,33,298,691,2011.0," 9,000,000 "
277,0,0,18,33,298,691,2012.0," 13,100,000 "
278,0,0,18,33,298,691,2011.0," 9,000,000 "
279,0,0,18,33,298,691,2012.0," 13,100,000 "
280,0,0,18,33,298,691,2012.0," 13,100,000 "
281,0,0,18,33,298,691,2012.0," 13,100,000 "
282,0,0,18,33,298,691,2012.0," 13,100,000 "
283,0,0,18,33,298,691,2012.0," 13,100,000 "
284,0,0,18,33,298,691,2009.0," 750,000 "
285,0,0,18,33,298,691,2012.0," 13,100,000 "
286,0,0,18,33,298,691,2012.0," 13,100,000 "
287,0,0,18,33,298,691,2009.0," 750,000 "
288,0,0,18,33,298,691,2010.0," 1,284,560 "
289,0,0,18,33,298,691,2011.0," 9,000,000 "
290,0,0,18,33,298,691,2012.0," 13,100,000 "
291,0,0,18,33,298,691,2009.0," 750,000 "
307,38,0,18,19,464,862,2014.0," 4,200,000 "
308,38,0,18,19,464,862,2013.0," 1,540,000 "
312,19,0,18,3,386,907,2013.0," 30,000,000 "
313,19,0,18,3,386,907,2013.0," 30,000,000 "
314,19,0,18,3,386,907,2012.0," 5,000,000 "
315,19,0,18,3,386,907,2013.0," 30,000,000 "
316,19,0,18,3,386,907,2013.0," 30,000,000 "
317,19,0,18,3,386,907,2012.0," 5,000,000 "
318,19,0,18,3,386,907,2013.0," 30,000,000 "
319,19,0,18,3,386,907,2012.0," 5,000,000 "
324,3,0,18,16,233,549,2012.0," 7,200,000 "
329,38,0,18,3,377,909,2012.0," 349,999 "
330,23,0,18,46,400,951,2006.0," 20,000,000 "
339,21,0,18,3,377,909,2007.0," 4,000,000 "
340,21,0,18,3,377,909,2007.0," 4,000,000 "
341,25,1,18,3,377,929,2007.0," 20,000,000 "
342,25,1,18,3,377,929,2008.0," 35,000,000 "
343,25,1,18,3,377,929,2005.0," 10,000,000 "
344,25,1,18,3,377,929,2007.0," 20,000,000 "
345,25,1,18,3,377,929,2008.0," 35,000,000 "
346,25,1,18,3,377,929,2005.0," 10,000,000 "
347,25,1,18,3,377,929,2007.0," 20,000,000 "
348,25,1,18,3,377,929,2008.0," 35,000,000 "
349,25,1,18,3,377,929,2007.0," 20,000,000 "
350,25,1,18,3,377,929,2008.0," 35,000,000 "
351,25,1,18,3,377,929,2005.0," 10,000,000 "
355,38,0,18,44,464,310,2011.0," 10,000,000 "
356,38,0,18,44,464,310,2013.0," 12,000,000 "
357,38,0,18,18,52,166,2011.0," 50,000 "
358,42,0,18,43,384,901,2006.0," 1,500,000 "
371,3,0,18,3,377,909,2012.0," 350,000 "
372,3,0,18,3,377,909,2011.0," 40,000 "
376,4,1,18,46,400,951,2008.0," 10,000,000 "
377,4,1,18,46,400,951,2007.0," 2,000,000 "
381,35,0,18,3,377,909,2006.0," 9,000,000 "
382,35,0,18,3,377,909,2006.0," 10,000,000 "
383,35,0,18,3,377,909,2006.0," 9,000,000 "
384,35,0,18,3,377,909,2006.0," 10,000,000 "
385,35,0,18,3,377,909,2013.0," 3,567,194 "
386,35,0,18,3,377,909,2009.0," 12,000,000 "
387,35,0,18,3,377,909,2010.0," 17,000,000 "
388,35,0,18,3,377,909,2013.0," 3,567,194 "
389,35,0,18,3,377,909,2006.0," 9,000,000 "
390,35,0,18,3,377,909,2006.0," 10,000,000 "
391,35,0,18,3,377,909,2009.0," 5,000,000 "
392,7,0,18,36,348,811,2012.0," 1,000,000 "
393,7,0,18,36,348,811,2012.0," 1,000,000 "
394,7,0,18,36,348,811,2011.0," 25,000 "
395,7,0,18,36,348,811,2012.0," 1,000,000 "
396,7,0,18,36,348,811,2012.0," 1,000,000 "
397,7,0,18,36,348,811,2012.0," 1,000,000 "
398,7,0,18,36,348,811,2012.0," 1,000,000 "
399,7,0,18,36,348,811,2012.0," 1,000,000 "
403,21,0,18,19,23,72,2011.0," 750,000 "
404,21,0,18,19,23,72,2011.0," 750,000 "
405,21,0,18,19,23,72,2011.0," 750,000 "
406,21,0,18,19,23,72,2011.0," 750,000 "
407,35,1,18,3,377,915,2012.0," 13,000,000 "
408,35,1,18,3,377,915,2007.0," 10,070,000 "
409,35,1,18,3,377,915,2012.0," 13,000,000 "
410,35,1,18,3,377,915,2007.0," 10,070,000 "
411,35,1,18,3,377,915,2006.0," 11,200,000 "
412,35,1,18,3,377,915,2012.0," 13,000,000 "
413,35,1,18,3,377,915,2007.0," 10,070,000 "
414,35,1,18,3,377,915,2006.0," 11,200,000 "
415,35,1,18,3,377,915,2012.0," 13,000,000 "
416,33,0,18,3,377,909,2011.0," 400,000 "
417,33,0,18,3,377,909,2012.0," 5,000,000 "
418,33,0,18,3,377,909,2013.0," 12,000,000 "
419,33,0,18,3,377,909,2011.0," 400,000 "
420,33,0,18,3,377,909,2012.0," 5,000,000 "
421,33,0,18,3,377,909,2013.0," 12,000,000 "
422,33,0,18,3,377,909,2011.0," 400,000 "
423,33,0,18,3,377,909,2013.0," 12,000,000 "
424,33,0,18,3,377,909,2012.0," 5,000,000 "
425,33,0,18,3,377,909,2011.0," 400,000 "
426,33,0,18,3,377,909,2011.0," 400,000 "
427,33,0,18,3,377,909,2012.0," 5,000,000 "
428,33,0,18,3,377,909,2013.0," 12,000,000 "
429,33,0,18,3,377,909,2011.0," 400,000 "
430,33,0,18,3,377,909,2012.0," 5,000,000 "
431,33,0,18,3,377,909,2012.0," 5,000,000 "
432,33,0,18,3,377,909,2012.0," 5,000,000 "
433,33,0,18,3,377,909,2012.0," 5,000,000 "
439,3,0,18,18,52,1108,2012.0," 15,000,000 "
440,3,0,18,18,52,1108,2012.0," 15,000,000 "
441,3,0,18,18,52,1108,2012.0," 15,000,000 "
443,1,0,18,33,298,691,2014.0," 5,000,000 "
444,38,1,18,3,377,1019,2006.0," 2,850,000 "
445,38,1,18,3,377,1019,2008.0," 1,000,000 "
446,0,0,18,3,377,920,2007.0," 10,000,000 "
447,0,0,18,3,377,920,2005.0," 8,000,000 "
448,0,0,18,3,377,920,2009.0," 20,000,000 "
449,0,0,18,3,377,920,2011.0," 14,000,000 "
450,0,0,18,3,377,920,2007.0," 10,000,000 "
451,0,0,18,3,377,920,2005.0," 8,000,000 "
452,0,0,18,3,377,920,2009.0," 20,000,000 "
453,0,0,18,3,377,920,2011.0," 14,000,000 "
454,0,0,18,3,377,920,2013.0," 8,000,000 "
455,0,0,18,3,377,920,2013.0," 4,288,000 "
456,0,0,18,3,377,920,2013.0," 8,000,000 "
457,0,0,18,3,377,920,2013.0," 8,000,000 "
458,0,0,18,3,377,920,2011.0," 14,000,000 "
460,0,0,18,3,377,920,2009.0," 20,000,000 "
461,0,0,18,3,377,920,2007.0," 10,000,000 "
462,0,0,18,3,377,920,2005.0," 8,000,000 "
463,0,0,18,3,377,920,2009.0," 20,000,000 "
464,0,0,18,3,377,920,2009.0," 20,000,000 "
465,0,0,18,3,377,920,2007.0," 10,000,000 "
466,0,0,18,3,377,920,2005.0," 8,000,000 "
467,0,0,18,3,377,920,2009.0," 20,000,000 "
468,0,0,18,3,377,920,2011.0," 14,000,000 "
469,0,0,18,3,377,920,2013.0," 8,000,000 "
470,0,0,18,3,377,920,2013.0," 4,288,000 "
471,0,0,18,3,377,920,2011.0," 14,000,000 "
472,0,0,18,3,377,920,2013.0," 8,000,000 "
473,0,0,18,3,377,920,2007.0," 10,000,000 "
474,0,0,18,3,377,920,2005.0," 8,000,000 "
475,0,0,18,3,377,920,2007.0," 10,000,000 "
476,0,0,18,3,377,920,2005.0," 8,000,000 "
478,14,0,18,37,339,791,2012.0," 20,000,000 "
479,8,0,18,3,377,1000,2013.0," 50,000 "
491,9,0,18,3,377,909,2009.0," 1,400,000 "
492,9,0,18,3,377,909,2012.0," 4,500,000 "
493,9,0,18,3,377,909,2013.0," 5,000,000 "
494,9,0,18,3,377,909,2013.0," 5,000,000 "
495,9,0,18,3,377,909,2009.0," 1,400,000 "
496,9,0,18,3,377,909,2012.0," 4,500,000 "
497,9,0,18,3,377,909,2013.0," 5,000,000 "
498,9,0,18,3,377,909,2009.0," 1,400,000 "
499,9,0,18,3,377,909,2009.0," 1,400,000 "
500,9,0,18,3,377,909,2009.0," 1,400,000 "
501,9,0,18,3,377,909,2009.0," 1,400,000 "
502,9,0,18,3,377,909,2009.0," 1,400,000 "
503,9,0,18,3,377,909,2009.0," 1,400,000 "
504,9,0,18,3,377,909,2009.0," 1,400,000 "
505,9,0,18,3,377,909,2009.0," 1,400,000 "
506,9,0,18,3,377,909,2009.0," 1,400,000 "
507,9,0,18,3,377,909,2009.0," 1,400,000 "
508,9,0,18,3,377,909,2012.0," 4,500,000 "
509,9,0,18,3,377,909,2012.0," 4,500,000 "
510,9,0,18,3,377,909,2009.0," 1,400,000 "
511,9,0,18,3,377,909,2009.0," 1,400,000 "
512,9,0,18,3,377,909,2009.0," 1,400,000 "
583,12,1,18,33,298,671,2009.0," 7,500,000 "
584,12,1,18,33,298,671,2007.0," 5,000,000 "
585,12,1,18,33,298,671,2009.0," 7,500,000 "
589,22,0,18,3,377,909,2008.0," 7,000,000 "
590,0,1,18,46,400,888,2009.0," 2,492,516 "
591,0,1,18,46,400,888,2009.0," 6,309,744 "
592,0,1,18,46,400,888,2009.0," 2,492,516 "
593,0,1,18,46,400,888,2009.0," 6,309,744 "
594,0,1,18,46,400,888,2010.0," 6,500,000 "
599,42,0,18,3,377,656,2010.0," 100,000 "
600,25,0,18,3,377,909,2011.0," 2,000,000 "
601,9,0,18,26,357,833,2011.0," 7,000,000 "
602,9,0,18,26,357,833,2010.0," 3,000,000 "
603,9,0,18,26,357,833,2011.0," 7,000,000 "
614,38,1,18,26,357,650,2007.0," 5,000,000 "
615,38,1,18,26,357,650,2007.0," 5,000,000 "
616,38,1,18,26,357,650,2005.0," 1,700,000 "
625,38,0,18,42,20,56,2009.0," 3,800,000 "
628,12,0,18,8,144,804,2010.0," 10,000,000 "
631,1,0,18,8,83,201,2012.0," 75,000 "
632,1,0,18,8,83,201,2013.0," 75,000 "
633,1,0,18,8,83,201,2012.0," 75,000 "
636,4,0,18,18,52,102,2012.0," 4,500,000 "
637,4,0,18,18,52,102,2011.0," 460,000 "
645,25,0,18,34,0,7,2013.0," 4,000,000 "
646,25,0,18,34,0,7,2013.0," 250,000 "
647,25,0,18,34,0,7,2013.0," 4,000,000 "
648,25,0,18,34,0,7,2013.0," 250,000 "
649,25,0,18,34,0,7,2013.0," 4,000,000 "
650,25,0,18,34,0,7,2013.0," 250,000 "
671,12,0,18,18,52,1169,2008.0," 7,000,000 "
672,12,0,18,18,52,1169,2008.0," 7,000,000 "
679,7,0,18,22,265,625,2010.0," 5,000,000 "
680,7,0,18,22,265,625,2011.0," 10,000,000 "
681,7,0,18,22,265,625,2011.0," 10,000,000 "
685,19,0,18,18,52,124,2012.0," 8,100,000 "
686,19,0,18,18,52,124,2013.0," 7,000,000 "
687,19,0,18,18,52,124,2013.0," 7,000,000 "
688,19,0,18,18,52,124,2013.0," 7,000,000 "
702,6,0,18,3,377,909,2011.0," 35,000,000 "
703,6,0,18,3,377,909,2011.0," 35,000,000 "
704,6,0,18,3,377,909,2011.0," 35,000,000 "
705,6,0,18,3,377,909,2011.0," 35,000,000 "
722,38,0,18,44,464,1002,2013.0," 3,000,000 "
723,38,0,18,44,464,1002,2013.0," 1,100,000 "
724,38,0,18,44,464,1002,2013.0," 1,100,000 "
725,38,0,18,44,464,1002,2013.0," 3,000,000 "
726,38,0,18,44,464,1002,2013.0," 1,100,000 "
727,28,0,18,46,400,951,2013.0," 900,000 "
728,9,0,18,46,400,841,2013.0," 500,000 "
729,9,0,18,46,400,841,2013.0," 500,000 "
730,9,0,18,46,400,841,2013.0," 425,000 "
734,12,1,18,3,377,920,2011.0," 7,712,103 "
735,12,1,18,3,377,920,2010.0," 2,600,000 "
736,12,1,18,3,377,920,2011.0," 7,712,103 "
737,12,1,18,3,377,920,2010.0," 2,600,000 "
738,12,1,18,3,377,920,2011.0," 7,712,103 "
739,12,1,18,3,377,920,2010.0," 2,600,000 "
740,12,1,18,3,377,920,2011.0," 7,712,103 "
741,12,1,18,3,377,920,2010.0," 2,600,000 "
742,12,1,18,3,377,920,2011.0," 7,712,103 "
743,12,1,18,3,377,920,2010.0," 2,600,000 "
744,12,1,18,3,377,920,2010.0," 2,600,000 "
745,12,1,18,3,377,920,2011.0," 7,712,103 "
746,7,0,18,38,353,822,2012.0," 50,000 "
747,22,0,18,15,377,922,2007.0," 4,050,000 "
752,3,0,18,19,464,222,2005.0," 2,000,000 "
753,3,0,18,19,464,222,2005.0," 2,000,000 "
754,3,0,18,19,464,222,2005.0," 2,000,000 "
760,25,0,18,3,377,915,2005.0," 6,000,000 "
761,25,0,18,3,377,915,2006.0," 9,000,000 "
762,25,0,18,3,377,915,2008.0," 23,000,000 "
763,25,0,18,3,377,915,2006.0," 9,000,000 "
764,25,0,18,3,377,915,2005.0," 6,000,000 "
765,25,0,18,3,377,915,2006.0," 9,000,000 "
766,25,0,18,3,377,915,2008.0," 23,000,000 "
767,25,0,18,3,377,915,2005.0," 6,000,000 "
768,25,0,18,3,377,915,2008.0," 23,000,000 "
769,25,0,18,3,377,915,2013.0," 80,000,000 "
770,25,0,18,3,377,915,2006.0," 9,000,000 "
771,25,0,18,3,377,915,2008.0," 23,000,000 "
772,25,0,18,3,377,915,2005.0," 6,000,000 "
773,22,0,18,18,52,1133,2007.0," 30,000,000 "
774,22,0,18,18,52,1133,2009.0," 69,000,000 "
775,22,0,18,18,52,1133,2007.0," 30,000,000 "
776,22,0,18,18,52,1133,2007.0," 30,000,000 "
777,22,0,18,18,52,1133,2007.0," 30,000,000 "
778,22,0,18,18,52,1133,2007.0," 30,000,000 "
779,22,0,18,18,52,1133,2007.0," 30,000,000 "
780,22,0,18,18,52,1133,2009.0," 69,000,000 "
781,22,0,18,18,52,1133,2006.0," 30,000,000 "
782,22,0,18,18,52,1133,2007.0," 30,000,000 "
783,22,0,18,18,52,1133,2007.0," 30,000,000 "
784,22,0,18,18,52,1133,2009.0," 249,000,000 "
792,34,1,18,3,377,909,2008.0," 5,250,000 "
793,34,1,18,3,377,909,2008.0," 5,250,000 "
794,34,1,18,3,377,909,2007.0," 750,000 "
795,34,1,18,3,377,909,2008.0," 5,250,000 "
796,34,1,18,3,377,909,2008.0," 5,250,000 "
797,34,1,18,3,377,909,2008.0," 5,250,000 "
798,34,1,18,3,377,909,2007.0," 750,000 "
799,34,1,18,3,377,909,2008.0," 5,250,000 "
804,3,0,18,21,113,34,2012.0," 40,000,000 "
814,42,0,18,3,377,169,2006.0," 4,100,000 "
815,42,0,18,3,377,169,2006.0," 4,100,000 "
816,42,0,18,3,377,169,2006.0," 4,100,000 "
817,42,0,18,3,377,169,2006.0," 4,100,000 "
818,42,0,18,3,377,169,2006.0," 4,100,000 "
822,7,0,18,13,83,201,2013.0," 5,000,000 "
823,7,0,18,13,83,201,2012.0," 680,000 "
824,7,0,18,13,83,201,2014.0," 10,000,000 "
825,7,0,18,13,83,201,2012.0," 680,000 "
826,7,0,18,13,83,201,2014.0," 10,000,000 "
827,7,0,18,13,83,201,2013.0," 5,000,000 "
828,7,0,18,13,83,201,2012.0," 680,000 "
830,7,0,18,13,83,201,2013.0," 5,000,000 "
831,7,0,18,13,83,201,2012.0," 680,000 "
832,7,0,18,13,83,201,2014.0," 10,000,000 "
833,7,0,18,13,83,201,2012.0," 680,000 "
834,7,0,18,13,83,201,2014.0," 10,000,000 "
835,20,0,18,42,105,243,2011.0," 2,012,700 "
836,20,0,18,22,265,625,2011.0," 27,000,000 "
837,20,0,18,22,265,625,2006.0," 1,000,000 "
838,20,0,18,22,265,625,2011.0," 27,000,000 "
839,20,0,18,22,265,625,2007.0," 5,000,000 "
840,42,0,18,33,298,691,2013.0," 3,000,000 "
841,42,0,18,33,298,691,2014.0," 6,000,000 "
842,42,0,18,33,298,691,2014.0," 6,000,000 "
843,42,0,18,33,298,691,2014.0," 6,000,000 "
844,42,0,18,18,52,124,2011.0," 6,467,283 "
845,42,0,18,18,52,124,2011.0," 6,467,283 "
862,5,0,18,13,83,305,2008.0," 500,000 "
863,3,0,18,30,134,308,2012.0," 5,300,000 "
864,3,0,18,30,134,308,2014.0," 9,575,077 "
865,3,0,18,30,134,308,2013.0," 8,000,000 "
866,3,0,18,30,134,308,2014.0," 9,575,077 "
867,38,0,18,26,357,833,2012.0," 50,000 "
872,33,0,18,47,238,563,2013.0," 325,000 "
873,33,0,18,47,238,563,2013.0," 20,000 "
874,33,0,18,47,238,563,2013.0," 325,000 "
875,4,0,18,4,234,550,2010.0," 110,000,000 "
876,4,0,18,4,234,550,2010.0," 110,000,000 "
877,4,0,18,4,234,550,2010.0," 110,000,000 "
878,4,0,18,4,234,550,2010.0," 110,000,000 "
879,4,0,18,4,234,550,2010.0," 400,000,000 "
880,42,1,18,3,377,909,2013.0," 5,675,000 "
881,42,1,18,3,377,909,2013.0," 5,675,000 "
882,42,1,18,3,377,909,2013.0," 5,675,000 "
883,42,1,18,3,377,909,2013.0," 5,675,000 "
884,42,0,18,37,337,772,2011.0," 1,800,000 "
885,42,0,18,36,348,811,2009.0," 2,500,000 "
886,38,0,18,3,377,843,2005.0," 2,100,000 "
887,38,0,18,3,377,843,2005.0," 2,100,000 "
888,38,0,18,3,377,843,2005.0," 2,100,000 "
889,38,0,18,3,377,843,2005.0," 2,100,000 "
890,15,0,18,15,204,756,2012.0," 400,000 "
891,15,0,18,15,204,756,2012.0," 400,000 "
892,15,0,18,15,204,756,2012.0," 400,000 "
893,8,0,18,18,52,124,2010.0," 50,000 "
894,4,0,18,34,501,1176,2013.0," 4,000,000 "
895,4,0,18,34,501,1176,2013.0," 4,000,000 "
898,1,0,18,3,377,9,2012.0," 20,000,000 "
901,20,0,18,41,211,482,2012.0," 6,000,000 "
902,20,0,18,41,211,482,2010.0," 9,000,000 "
903,20,0,18,41,211,482,2012.0," 6,000,000 "
904,20,0,18,41,211,482,2012.0," 6,000,000 "
906,25,0,18,18,52,589,2013.0," 20,000,000 "
907,25,0,18,18,52,589,2013.0," 20,000,000 "
908,25,0,18,18,52,589,2013.0," 20,000,000 "
909,25,0,18,18,52,589,2013.0," 20,000,000 "
914,11,0,18,3,231,699,2005.0," 19,600,000 "
916,37,0,18,3,377,909,2010.0," 1,600,000 "
917,37,0,18,3,377,909,2013.0," 11,100,000 "
918,37,0,18,3,377,909,2011.0," 4,500,000 "
919,37,0,18,3,377,909,2013.0," 11,100,000 "
920,37,0,18,3,377,909,2010.0," 1,600,000 "
921,37,0,18,3,377,909,2011.0," 4,500,000 "
922,37,0,18,3,377,909,2013.0," 11,100,000 "
923,37,0,18,3,377,909,2010.0," 1,600,000 "
924,37,0,18,3,377,909,2010.0," 1,600,000 "
925,37,0,18,3,377,909,2010.0," 1,600,000 "
929,8,0,18,3,377,656,2009.0," 10,000,000 "
931,3,0,18,3,386,907,2011.0," 15,000,000 "
932,3,0,18,3,386,907,2011.0," 15,000,000 "
957,38,0,18,3,377,922,2013.0," 40,000,000 "
959,20,0,18,5,172,393,2012.0," 150,000 "
961,3,0,18,18,52,166,2011.0," 30,000,000 "
